"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"US53077",12,"2015","Hispanic or latino (of any race)_percent insured estimate","69.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","White alone, not hispanic or latino_percent insured estimate","94.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","White alone, not hispanic or latino_percent insured estimate","96.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","White alone, not hispanic or latino_percent insured estimate","93.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","White alone, not hispanic or latino_percent insured estimate","92.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","White alone, not hispanic or latino_percent insured estimate","93.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","White alone, not hispanic or latino_percent insured estimate","90.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","White alone, not hispanic or latino_percent insured estimate","90.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","Civilian noninstitutionalized population_percent insured estimate","92.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","Civilian noninstitutionalized population_percent insured estimate","90.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","Civilian noninstitutionalized population_percent insured estimate","87.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","Civilian noninstitutionalized population_percent insured estimate","91.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","Civilian noninstitutionalized population_percent insured estimate","91.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","Civilian noninstitutionalized population_percent insured estimate","90.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","Civilian noninstitutionalized population_percent insured estimate","81.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","Under 18 years_percent insured estimate","96.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","Under 18 years_percent insured estimate","96.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","Under 18 years_percent insured estimate","94.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","Under 18 years_percent insured estimate","95.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","Under 18 years_percent insured estimate","96.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","Under 18 years_percent insured estimate","95.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","Under 18 years_percent insured estimate","93.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","Under 6 years_percent insured estimate","96.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","Under 6 years_percent insured estimate","97.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","Under 6 years_percent insured estimate","95.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","Under 6 years_percent insured estimate","95.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","Under 6 years_percent insured estimate","97.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","Under 6 years_percent insured estimate","96.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","Under 6 years_percent insured estimate","95.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","6 to 17 years_percent insured estimate","95.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","6 to 17 years_percent insured estimate","96.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","6 to 17 years_percent insured estimate","93.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","6 to 17 years_percent insured estimate","95.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","6 to 17 years_percent insured estimate","96.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","6 to 17 years_percent insured estimate","95.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","6 to 17 years_percent insured estimate","93.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","18 to 64 years_percent insured estimate","89.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","18 to 64 years_percent insured estimate","87.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","18 to 64 years_percent insured estimate","82.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","18 to 64 years_percent insured estimate","88.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","18 to 64 years_percent insured estimate","88.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","18 to 64 years_percent insured estimate","86.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","18 to 64 years_percent insured estimate","71.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","18 to 24 years_percent insured estimate","87.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","18 to 24 years_percent insured estimate","83.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","18 to 24 years_percent insured estimate","83.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","18 to 24 years_percent insured estimate","87.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","18 to 24 years_percent insured estimate","85.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","18 to 24 years_percent insured estimate","82.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","18 to 24 years_percent insured estimate","65.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","25 to 34 years_percent insured estimate","85.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","25 to 34 years_percent insured estimate","82.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","25 to 34 years_percent insured estimate","74.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","25 to 34 years_percent insured estimate","87.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","25 to 34 years_percent insured estimate","85.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","25 to 34 years_percent insured estimate","81.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","25 to 34 years_percent insured estimate","63.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","35 to 44 years_percent insured estimate","90.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","35 to 44 years_percent insured estimate","86.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","35 to 44 years_percent insured estimate","78.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","35 to 44 years_percent insured estimate","86.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","35 to 44 years_percent insured estimate","88.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","35 to 44 years_percent insured estimate","86.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","35 to 44 years_percent insured estimate","68.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","45 to 54 years_percent insured estimate","91.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","45 to 54 years_percent insured estimate","89.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","45 to 54 years_percent insured estimate","87.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","45 to 54 years_percent insured estimate","87.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2016","45 to 54 years_percent insured estimate","91.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2016","45 to 54 years_percent insured estimate","88.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2016","45 to 54 years_percent insured estimate","75.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2016","55 to 64 years_percent insured estimate","93.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2016","55 to 64 years_percent insured estimate","92.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2016","55 to 64 years_percent insured estimate","91.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2016","55 to 64 years_percent insured estimate","92.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
